"","ld","smd","stlogoddse"
"brodi",0.000338666580817309,0.0239904190278611,0.430291840075133
"X65",0.000770942415789983,0.0462456552206178,0.588449646017697
"X1974",0.000636655305555393,0.04202542829164,0.588449646017697
"accur",-0.000543346421221255,-0.0287811054702978,-0.182823737630092
"fashion",0.000504125388013739,0.0292698803214695,0.430291840075133
"chronicl",0.000613467569982118,0.0412530222957692,0.588449646017697
"exempt",0.00129727977898506,0.109377978102366,1.3075650620046
"flood",-0.00239445572657486,-0.106630604086738,-1.32964241335786
"grievanc",-0.000242407078705534,-0.0192239095519042,-0.182823737630092
"pour",-0.000595804981829553,-0.0301384650994614,-0.182823737630092
"overthrew",-0.00107884660982776,-0.0529540468364928,-0.46654379168967
"michel",0.00178870840559425,0.142618370535794,1.49531393366596
"a14",-0.00122474881971978,-0.0762609091976831,-1.32964241335786
"rid",0.000132378693575527,0.00909432790018406,0.253464707245618
"modest",0.000221076386324528,0.0124349304199393,0.270019966438276
"prayer",-0.00067038755961434,-0.0411390153016079,-0.450646345697474
