"","ld","smd","stlogoddse"
"starv",8.8188595829972e-05,0.00942226326236539,0.0786838017634807
"maliki",-0.000782239425492769,-0.119699448178709,-1.96907612844983
"trend",0.000194015513081205,0.0207274711462181,0.136215447305507
"andr",-0.00221336563485893,-0.194597571597323,-1.61158923491257
"wasn",-0.000121912262924002,-0.0131049478900877,-0.0442476107164025
"weekli",-0.000903934376570069,-0.0820476544070338,-0.41820557751211
"intoler",-2.01245905855194e-05,-0.0020112789596401,0.0186380130759365
"fortun",0.000152668090668449,0.0228570855626793,0.191509173765258
"censorship",0.000274308643164077,0.0356370199678563,0.244801434850591
"st",-0.000207613439842809,-0.023306738365074,-0.110361058065936
"X33",-0.000270500651822372,-0.0266034479297436,-0.110361058065936
"aftermath",-0.000603931972436694,-0.055126070129173,-0.254244814969382
"brooklyn",0.000605404648675532,0.0706849366657556,0.394582533766038
